prompt_id,entropy,latency,tokens_used,correct,llm_answer,ground_truth,avg_au,avg_eu
prompt1224,0.33484425824456165,5.658328533172607,47,no,240,5,0.6796875,0.056427001953125
prompt1225,0.8887344474515886,1.0681734085083008,8,no,11,3,2.2705078125,0.0645599365234375
prompt1226,0.9457104004597388,1.0922069549560547,8,no,82,90,2.3173828125,0.06640625
prompt1227,0.8174524968601558,1.069739580154419,8,no,42,66,2.0908203125,0.065887451171875
prompt1228,0.8414666151001265,1.1834449768066406,9,no,24,31,2.162109375,0.0590972900390625
prompt1229,0.9020924346419171,1.0611519813537598,8,no,26,36,2.2177734375,0.064483642578125
prompt1230,0.7853741817578315,1.3399813175201416,9,no,436,440,1.9518229166666667,0.06363932291666667
prompt1231,,6.207172155380249,50,buggy,None,70,,
prompt1232,0.6843289068623325,1.0547890663146973,8,yes,15,15,1.56005859375,0.0629730224609375
prompt1233,0.861469948653907,1.080657720565796,8,no,72,81,2.40625,0.068359375
prompt1234,0.6510795350964995,1.0475959777832031,8,yes,12,12,1.35888671875,0.0612335205078125
prompt1235,0.8272604493608556,1.087390422821045,8,no,74,60,2.443359375,0.0716552734375
prompt1236,0.8024288926062064,1.1280102729797363,8,no,72,84,2.2177734375,0.063934326171875
prompt1237,0.3873800029380518,1.1735715866088867,9,no,60,78,1.7607421875,0.0616912841796875
prompt1238,0.8101587050998549,1.3366804122924805,10,no,608,520,2.296875,0.06581624348958333
prompt1239,0.6554862369957395,1.551469087600708,12,no,3333.0,50,1.9845703125,0.0669921875
prompt1240,0.8940358936902643,0.9697632789611816,7,no,1,2,2.267578125,0.0709228515625
prompt1241,0.7558253393265473,1.3917105197906494,11,no,168.0,8,2.255859375,0.06433868408203125
prompt1242,0.7204943479763498,1.1900999546051025,9,no,40,20,2.1083984375,0.061737060546875
prompt1243,0.9069639757466615,1.077772617340088,8,no,16,50,2.3671875,0.065399169921875
prompt1244,0.8443097378697113,1.144371747970581,8,no,14,35,1.96337890625,0.0653076171875
prompt1245,,0.7392303943634033,5,buggy,None,96,,
prompt1246,0.36671366485062157,1.2916274070739746,10,no,840,3360,1.5576171875,0.06414794921875
prompt1247,0.8833689337419641,1.0750024318695068,7,no,5,7,2.048828125,0.0655517578125
prompt1248,0.6627772375701021,1.4843177795410156,10,no,300,750,2.0846354166666665,0.06336466471354167
prompt1249,0.9067243647275304,1.2420318126678467,8,no,25,56,1.81591796875,0.06170654296875
prompt1250,0.5424623263750885,1.0682692527770996,8,no,11,22,1.80908203125,0.067535400390625
prompt1251,,0.9770464897155762,7,buggy,None,30,,
prompt1252,0.42256092727297456,1.0781784057617188,8,no,60,70,1.9130859375,0.067138671875
prompt1253,,1.4181571006774902,11,buggy,None,120,,
prompt1254,0.8952210516902984,1.2205312252044678,8,no,18,30,2.306640625,0.067840576171875
prompt1255,0.8997381791755024,1.0850398540496826,8,no,14,12,2.2177734375,0.0620880126953125
prompt1256,0.8142374184934875,1.2136170864105225,8,no,10,15,2.1650390625,0.06610107421875
prompt1257,0.8059518245942342,0.9520277976989746,7,no,4,14,2.59375,0.07696533203125
prompt1258,0.6316284723914262,1.0502970218658447,8,no,50,60,1.87109375,0.06494140625
prompt1259,0.428750457878319,1.4228076934814453,11,no,240,7200,1.916015625,0.06158447265625
prompt1260,0.7125114159139917,1.2573044300079346,9,no,24,5,2.08740234375,0.068450927734375
prompt1261,0.7816001371258963,1.1143372058868408,8,no,75,235,2.2646484375,0.0671539306640625
prompt1262,0.7603079405181288,1.31723952293396,10,no,120,12,2.869140625,0.0775146484375
prompt1263,0.6979525899985269,1.218827486038208,8,no,360,500,2.0758463541666665,0.06480916341145833
prompt1264,0.8157148185462104,1.5371432304382324,10,no,1232,210,2.376953125,0.068603515625
prompt1265,0.8133415245795588,1.21201491355896,8,no,32,36,2.10546875,0.064300537109375
prompt1266,0.9183149596282776,1.0806450843811035,8,no,42,147,2.2177734375,0.0664520263671875
prompt1267,0.8793497448086054,1.0603368282318115,8,no,20,40,2.1640625,0.06591796875
prompt1268,0.7701941095548007,0.936495304107666,7,no,8,20,2.265625,0.07232666015625
prompt1269,0.7795575777758947,1.182359218597412,9,no,180,54,2.2356770833333335,0.06636555989583333
prompt1270,0.6816449891425606,1.3276960849761963,10,no,5080,3528,1.969482421875,0.06356048583984375
prompt1271,0.8603514048102592,1.0682685375213623,8,no,61,43,2.2666015625,0.06488037109375
prompt1272,0.6367481716859248,1.3242671489715576,10,no,240,296,1.8352864583333333,0.060597737630208336
prompt1273,0.6229875262780755,1.176802396774292,9,no,31,27,1.42041015625,0.0558929443359375
prompt1274,0.8456053436218738,1.0633862018585205,8,no,40,38,2.0400390625,0.0644378662109375
prompt1275,0.7241629855770877,1.4513885974884033,11,no,1920,16,1.8232421875,0.065155029296875
prompt1276,0.45778323711938423,1.082559585571289,8,no,30,70,1.416015625,0.0644378662109375
prompt1277,0.7239304685609982,0.950934886932373,7,no,32,48,2.04296875,0.066619873046875
prompt1278,,6.271287202835083,50,buggy,None,665,,
prompt1279,0.776760920339921,1.087935447692871,8,no,40,180,2.18359375,0.0657196044921875
prompt1280,0.782868693539529,1.0721766948699951,8,no,11,7,2.05078125,0.0625152587890625
prompt1281,0.884422604510799,1.185173511505127,9,no,139,20,2.2708333333333335,0.064697265625
prompt1282,0.8896087639247258,1.2184698581695557,9,no,10,12,2.2197265625,0.0615234375
prompt1283,0.8751274437847582,1.060844898223877,8,no,2,60,2.169921875,0.0595703125
prompt1284,0.8865976698829072,1.2107300758361816,8,no,14,25,2.1572265625,0.0645751953125
prompt1285,0.6308852782812082,1.4499015808105469,11,yes,1218,1218,1.158203125,0.055877685546875
prompt1286,0.9415368519887981,1.064213514328003,8,no,42,105,2.271484375,0.064117431640625
prompt1287,0.8681060467953325,1.0722050666809082,8,no,54,84,2.05078125,0.0615081787109375
prompt1288,0.8331881425540439,1.1980960369110107,9,no,222,34,2.37890625,0.068603515625
prompt1289,0.8862118100879095,1.3457283973693848,9,no,66,101,2.1630859375,0.0594024658203125
prompt1290,0.9227260284761251,1.1746792793273926,9,no,18,90,2.1083984375,0.06121826171875
prompt1291,0.6310439045578417,1.1716623306274414,9,no,72,27,2.03515625,0.068634033203125
prompt1292,0.7294534096672216,1.0660064220428467,8,no,31,67,1.83740234375,0.0620880126953125
prompt1293,0.3480068647012672,2.83597469329834,23,no,40000,140000,1.6979166666666667,0.06760660807291667
prompt1294,0.7970178745631757,1.61460280418396,11,no,294.0,36,1.91845703125,0.06288909912109375
prompt1295,0.8889437703720894,0.9629435539245605,7,yes,2,2,1.7587890625,0.0675048828125
prompt1296,0.8025549069908081,1.2042741775512695,9,no,305,335,1.7760416666666667,0.059794108072916664
prompt1297,0.777095086463123,1.4960384368896484,10,no,180,60,2.2350260416666665,0.063629150390625
prompt1298,0.8984684043812031,1.3145592212677002,10,no,443,31,2.2708333333333335,0.061014811197916664
prompt1299,0.517800613118264,1.4295246601104736,11,no,205.0,13,1.3907470703125,0.05985260009765625
prompt1300,,6.098950386047363,50,buggy,None,120,,
prompt1301,0.741791621979056,0.966559648513794,7,no,9,23,2.16015625,0.0701904296875
prompt1302,0.9265329494033038,1.0780444145202637,8,no,90,72,2.1064453125,0.0631103515625
prompt1303,0.929862035517857,1.096400499343872,8,no,1,4,2.05078125,0.058837890625
prompt1304,0.2907881344109526,1.3218233585357666,10,yes,1000,1000,1.8681640625,0.068328857421875
prompt1305,0.3638811529500835,1.3112244606018066,10,yes,2325,2325,1.5810546875,0.06378173828125
prompt1306,0.9331494265525161,1.2408978939056396,8,no,4,2,2.05078125,0.058380126953125
prompt1307,0.7262357761017241,0.9373974800109863,7,no,0,8,2.158203125,0.073974609375
prompt1308,0.31911706685498037,1.0490381717681885,8,no,20,30,1.0712890625,0.0645751953125
prompt1309,0.6556869387689064,1.5602755546569824,12,no,3210,2280,1.841796875,0.057301839192708336
prompt1310,0.7842775754115259,1.0832905769348145,8,no,16,64,2.048828125,0.0640411376953125
prompt1311,0.6167796632476322,1.0793840885162354,8,no,60,594,1.9619140625,0.0655517578125
prompt1312,0.8682384263247969,1.298090934753418,10,no,50,180,2.1669921875,0.06317138671875
prompt1313,0.9204694897045452,1.052156925201416,8,no,5,2,2.05078125,0.057342529296875
prompt1314,0.8268135553838568,1.0875260829925537,8,no,15,8,2.2685546875,0.0672454833984375
prompt1315,0.8609438009557442,1.079329490661621,8,no,17,5,2.361328125,0.069915771484375
prompt1316,0.49404844864703085,1.3233704566955566,10,no,800.0,230,1.55126953125,0.0652923583984375
prompt1317,0.6680427941375409,1.0498828887939453,8,no,10,5,2.1025390625,0.0670623779296875
prompt1318,,6.132710218429565,50,buggy,None,14,,
